playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479388,2021,Riley Stillman,CHI,D,5on4,28,56.0,5.0,2.52,0.62,0.61,0.67,0.78,0.5,0.74,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2256.0,0.0,0.0,0.0,0.0,0.7,0.02,0.02,0.02,0.02,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.3,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,1.79,1.13,58.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8481147,2021,Reese Johnson,CHI,C,other,16,88.0,3.0,1.02,0.71,0.82,0.67,0.45,0.67,0.48,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,862.0,0.0,0.0,0.0,0.0,1.56,0.1,0.1,0.1,0.1,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.04,0.04,0.04,0.09,0.09,0.09,0.72,0.04,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,5.24,1.14,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
8481147,2021,Reese Johnson,CHI,C,all,16,9478.0,233.0,2.73,0.45,0.52,0.44,0.49,0.41,0.49,169.0,9.99,0.78,0.59,2.26,0.33,5.4,4.64,0.78,0.78,0.78,1.0,2.0,10.0,4.0,7.0,21.0,4.0,1.0,0.0,0.0,3.0,0.0,6.0,4.0,9.0,13.0,2.0,7.0,27.0,57.0,6.0,4.0,10.0,4.0,0.0,0.35,0.43,0.0,0.0,1.0,0.0,20.75,14.0,14.05,3.0,0.12,0.0,0.0,0.9,0.9,0.9,233.0,19.0,38.0,34.0,142.0,35.0,27.0,23.0,148.0,27.0,29.0,48927.0,7.0,11.0,4.0,5.0,58.34,4.25,4.18,4.15,4.08,57.0,24.0,38.0,119.0,4.0,4.0,1.0,64.0,13.0,4.0,1.69,1.51,1.05,1.0,2.0,1.0,115.67,81.0,79.95,0.77,0.77,0.77,4.25,4.18,4.13,81.25,5.26,5.17,5.32,5.23,90.0,26.0,38.0,154.0,7.0,5.0,1.0,101.0,13.0,2.0,2.92,1.68,0.66,4.0,2.0,1.0,156.26,116.0,116.6,1.13,0.59,0.59,5.79,5.82,5.74,36.82,33.57,713.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0
8481147,2021,Reese Johnson,CHI,C,5on5,16,8627.0,206.0,2.73,0.49,0.5,0.47,0.47,0.43,0.47,161.0,9.26,0.76,0.57,2.16,0.31,5.15,4.05,0.76,0.76,0.76,1.0,2.0,9.0,4.0,7.0,20.0,4.0,1.0,0.0,0.0,3.0,0.0,5.0,4.0,8.0,12.0,2.0,7.0,26.0,54.0,5.0,2.0,9.0,4.0,0.0,0.34,0.43,0.0,0.0,1.0,0.0,19.75,13.0,13.05,1.0,0.12,0.0,0.0,0.88,0.87,0.87,206.0,19.0,32.0,31.0,124.0,32.0,22.0,23.0,129.0,26.0,24.0,38645.0,7.0,9.0,3.0,3.0,54.58,4.0,3.93,3.9,3.83,53.0,23.0,38.0,114.0,4.0,3.0,1.0,60.0,12.0,4.0,1.54,1.42,1.05,1.0,2.0,1.0,110.67,76.0,74.95,0.71,0.73,0.73,3.98,3.91,3.86,70.63,4.09,4.01,4.15,4.08,77.0,24.0,29.0,130.0,6.0,5.0,1.0,89.0,11.0,1.0,2.41,1.38,0.29,3.0,2.0,1.0,132.26,101.0,101.6,0.91,0.59,0.59,4.4,4.43,4.37,21.52,21.73,513.0,586.0,0.4,0.12,7.0,5.0,4.0,4.0
8481147,2021,Reese Johnson,CHI,C,4on5,16,752.0,22.0,1.39,0.05,0.09,0.08,0.1,0.13,0.14,64.0,0.73,0.02,0.03,0.1,0.02,0.25,0.59,0.02,0.02,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.01,0.0,0.0,0.03,0.03,0.03,22.0,0.0,4.0,2.0,16.0,2.0,5.0,0.0,15.0,0.0,0.0,2835.0,0.0,0.0,0.0,0.0,1.47,0.05,0.05,0.05,0.05,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.07,0.07,0.07,9.18,1.06,1.05,1.06,1.05,11.0,2.0,9.0,22.0,0.0,0.0,0.0,10.0,2.0,1.0,0.4,0.3,0.36,0.0,0.0,0.0,22.0,13.0,13.0,0.2,0.0,0.0,1.26,1.26,1.24,0.55,5.41,9.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
8481147,2021,Reese Johnson,CHI,C,5on4,16,11.0,2.0,-0.04,0.0,0.86,0.0,0.8,0.0,0.75,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8482175,2021,JJ Peterka,BUF,R,other,2,74.0,1.0,0.28,1.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,183.0,0.0,0.0,0.0,0.0,1.33,0.02,0.02,0.02,0.02,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482175,2021,JJ Peterka,BUF,R,all,2,1935.0,42.0,0.28,0.5,0.43,0.51,0.41,0.46,0.4,14.0,2.77,0.18,0.19,0.61,0.08,1.75,1.19,0.18,0.18,0.18,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,5.73,4.0,3.83,0.0,0.04,0.0,0.0,0.22,0.22,0.22,42.0,6.0,4.0,10.0,22.0,5.0,3.0,6.0,28.0,0.0,0.0,5265.0,0.0,0.0,0.0,2.0,12.07,0.79,0.78,0.74,0.74,15.0,3.0,8.0,26.0,2.0,0.0,0.0,15.0,3.0,0.0,0.43,0.35,0.0,1.0,1.0,0.0,24.29,18.0,17.12,0.17,0.0,0.0,0.96,0.91,0.91,14.14,0.79,0.78,0.83,0.82,17.0,4.0,4.0,25.0,2.0,0.0,0.0,19.0,2.0,0.0,0.56,0.22,0.0,0.0,2.0,0.0,26.64,21.0,22.31,0.17,0.0,0.0,0.96,1.01,1.0,2.89,3.77,69.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
8482175,2021,JJ Peterka,BUF,R,5on5,2,1803.0,40.0,0.28,0.49,0.37,0.49,0.39,0.43,0.38,6.0,2.77,0.18,0.19,0.61,0.08,1.75,1.19,0.18,0.18,0.18,0.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,5.73,4.0,3.83,0.0,0.04,0.0,0.0,0.22,0.22,0.22,40.0,5.0,4.0,10.0,21.0,5.0,3.0,6.0,26.0,0.0,0.0,4642.0,0.0,0.0,0.0,2.0,10.74,0.77,0.76,0.73,0.72,13.0,3.0,8.0,24.0,2.0,0.0,0.0,13.0,3.0,0.0,0.42,0.35,0.0,1.0,1.0,0.0,22.29,16.0,15.12,0.14,0.0,0.0,0.91,0.87,0.86,14.14,0.79,0.78,0.83,0.82,17.0,4.0,4.0,25.0,2.0,0.0,0.0,19.0,2.0,0.0,0.56,0.22,0.0,0.0,2.0,0.0,26.64,21.0,22.31,0.17,0.0,0.0,0.96,1.01,1.0,1.81,3.09,56.0,89.0,0.01,0.0,1.0,0.0,1.0,0.0
8482175,2021,JJ Peterka,BUF,R,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482175,2021,JJ Peterka,BUF,R,5on4,2,58.0,1.0,0.17,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478856,2021,Conor Garland,VAN,R,other,44,1839.0,27.0,27.75,0.51,0.54,0.67,0.59,0.64,0.6,145.0,3.2,1.1,0.14,0.47,0.08,1.33,0.88,1.09,1.1,1.09,0.0,0.0,3.0,1.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.04,0.1,0.95,0.0,0.0,1.0,6.0,4.0,4.0,0.0,0.04,0.0,0.0,1.14,1.14,1.13,27.0,13.0,2.0,1.0,11.0,6.0,4.0,5.0,12.0,0.0,2.0,3284.0,0.0,0.0,0.0,1.0,27.51,5.72,4.57,5.72,4.57,27.0,10.0,17.0,54.0,4.0,3.0,0.0,21.0,8.0,8.0,0.79,0.83,4.11,1.0,1.0,2.0,54.0,37.0,37.0,0.54,0.7,0.7,5.56,5.56,4.42,14.67,5.44,4.77,5.44,4.77,14.0,7.0,6.0,27.0,6.0,0.0,0.0,10.0,4.0,7.0,0.38,0.42,4.63,1.0,1.0,4.0,27.0,21.0,21.0,0.21,0.0,0.0,5.65,5.65,4.98,11.64,10.07,92.0,64.0,0.05,0.01,1.0,1.0,1.0,1.0
8478856,2021,Conor Garland,VAN,R,all,44,42926.0,979.0,34.55,0.56,0.46,0.57,0.48,0.58,0.48,243.0,111.92,10.34,8.09,24.35,3.68,62.61,45.92,9.98,10.4,10.04,10.0,5.0,123.0,32.0,31.0,186.0,26.0,11.0,6.0,1.0,29.0,5.0,49.0,55.0,112.0,144.0,9.0,18.0,3.0,35.0,24.0,22.0,118.0,30.0,7.0,3.9,3.45,2.99,5.0,3.0,3.0,186.7,155.0,156.5,8.0,1.73,1.16,1.26,10.8,10.85,10.72,979.0,147.0,102.0,165.0,565.0,162.0,123.0,128.0,566.0,3.0,5.0,117403.0,18.0,44.0,22.0,12.0,414.97,36.33,34.36,36.43,34.44,438.0,145.0,181.0,764.0,37.0,28.0,4.0,455.0,104.0,24.0,13.45,12.46,10.43,15.0,13.0,9.0,761.95,583.0,582.04,6.34,6.11,6.11,36.57,36.59,34.98,302.06,28.5,27.29,28.61,27.4,320.0,109.0,143.0,572.0,25.0,13.0,2.0,320.0,84.0,25.0,8.98,9.91,9.61,9.0,9.0,7.0,578.43,429.0,433.17,4.12,3.23,3.23,29.4,29.53,28.52,90.93,106.11,1808.0,1965.0,0.0,0.0,0.0,0.0,0.0,0.0
8478856,2021,Conor Garland,VAN,R,5on5,44,36147.0,847.0,34.55,0.53,0.47,0.53,0.49,0.54,0.48,207.0,97.37,8.17,7.02,21.43,3.23,54.19,40.97,7.84,8.23,7.9,10.0,4.0,108.0,27.0,21.0,156.0,23.0,9.0,6.0,1.0,23.0,4.0,42.0,51.0,99.0,126.0,9.0,18.0,1.0,33.0,23.0,17.0,104.0,26.0,5.0,3.54,3.07,1.55,5.0,2.0,2.0,156.7,135.0,136.5,8.0,1.45,1.16,1.24,8.38,8.43,8.32,847.0,103.0,97.0,154.0,493.0,134.0,110.0,108.0,495.0,1.0,3.0,93725.0,18.0,42.0,21.0,11.0,320.27,24.42,23.75,24.52,23.84,336.0,114.0,133.0,583.0,29.0,21.0,2.0,354.0,84.0,12.0,10.46,10.31,3.65,14.0,11.0,4.0,580.95,450.0,449.03,4.36,3.54,3.54,25.24,25.26,24.95,271.8,21.41,20.91,21.52,21.02,290.0,97.0,136.0,523.0,17.0,12.0,2.0,297.0,75.0,15.0,8.29,8.86,4.25,7.0,8.0,2.0,529.43,387.0,391.17,3.7,3.07,3.07,22.04,22.17,21.84,56.63,63.76,1418.0,1483.0,1.88,1.19,38.0,31.0,30.0,25.0
8478856,2021,Conor Garland,VAN,R,4on5,44,126.0,4.0,0.75,0.37,0.0,0.33,0.0,0.33,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,691.0,0.0,0.0,0.0,0.0,0.68,0.03,0.02,0.03,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.04,0.04,0.03,1.32,0.05,0.05,0.05,0.05,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.08,0.08,0.08,0.0,1.41,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8478856,2021,Conor Garland,VAN,R,5on4,44,4814.0,101.0,33.28,0.8,0.87,0.87,0.88,0.84,0.85,246.0,10.55,1.02,0.91,2.26,0.34,6.72,3.74,1.01,1.02,1.01,0.0,1.0,11.0,4.0,7.0,22.0,2.0,1.0,0.0,0.0,5.0,1.0,7.0,1.0,10.0,14.0,0.0,0.0,2.0,1.0,0.0,5.0,11.0,3.0,1.0,0.26,0.28,0.49,0.0,1.0,0.0,22.0,15.0,15.0,0.0,0.23,0.0,0.02,1.23,1.23,1.21,101.0,31.0,1.0,10.0,59.0,21.0,9.0,15.0,56.0,2.0,0.0,8323.0,0.0,0.0,0.0,0.0,64.98,6.07,5.93,6.07,5.93,72.0,21.0,30.0,123.0,4.0,4.0,2.0,77.0,12.0,4.0,2.08,1.32,2.67,0.0,1.0,3.0,123.0,93.0,93.0,1.42,1.87,1.87,5.63,5.63,5.48,13.57,1.55,1.51,1.55,1.51,15.0,3.0,1.0,19.0,2.0,1.0,0.0,10.0,5.0,3.0,0.21,0.62,0.73,1.0,0.0,1.0,19.0,18.0,18.0,0.18,0.16,0.16,1.57,1.57,1.57,14.79,2.17,238.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8479972,2021,Mason Shaw,MIN,C,other,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479972,2021,Mason Shaw,MIN,C,all,2,1068.0,24.0,0.17,0.39,0.56,0.55,0.41,0.54,0.42,23.0,3.51,0.2,0.21,0.91,0.12,2.03,1.53,0.19,0.22,0.2,0.0,0.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,6.58,5.0,5.41,1.0,0.04,0.0,0.0,0.25,0.27,0.25,24.0,0.0,6.0,3.0,15.0,7.0,1.0,1.0,15.0,1.0,2.0,6132.0,0.0,0.0,0.0,1.0,10.41,0.87,0.85,0.95,0.93,9.0,6.0,3.0,18.0,0.0,0.0,0.0,10.0,5.0,0.0,0.24,0.63,0.0,0.0,0.0,0.0,19.43,15.0,16.09,0.15,0.0,0.0,1.02,1.11,1.08,9.62,1.39,1.34,1.32,1.27,12.0,1.0,2.0,15.0,2.0,1.0,1.0,6.0,5.0,2.0,0.18,0.67,0.55,0.0,0.0,2.0,14.11,13.0,12.24,0.17,0.3,0.3,1.26,1.17,1.14,8.51,6.56,86.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
8479972,2021,Mason Shaw,MIN,C,5on5,2,1068.0,24.0,0.17,0.41,0.4,0.56,0.41,0.56,0.41,22.0,3.51,0.2,0.21,0.91,0.12,2.03,1.53,0.19,0.22,0.2,0.0,0.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,1.0,4.0,1.0,0.0,0.1,0.11,0.0,0.0,0.0,0.0,6.58,5.0,5.41,1.0,0.04,0.0,0.0,0.25,0.27,0.25,24.0,0.0,6.0,3.0,15.0,7.0,1.0,1.0,15.0,1.0,2.0,4609.0,0.0,0.0,0.0,1.0,10.41,0.87,0.85,0.95,0.93,9.0,6.0,3.0,18.0,0.0,0.0,0.0,10.0,5.0,0.0,0.24,0.63,0.0,0.0,0.0,0.0,19.43,15.0,16.09,0.15,0.0,0.0,1.02,1.11,1.08,8.89,1.25,1.2,1.17,1.13,11.0,1.0,2.0,14.0,2.0,1.0,1.0,6.0,4.0,2.0,0.18,0.52,0.55,0.0,0.0,2.0,13.11,12.0,11.24,0.16,0.3,0.3,1.1,1.02,0.99,2.99,4.49,63.0,90.0,0.01,0.06,1.0,2.0,1.0,1.0
