lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
84751888477018,2021,Mcnabb-Hutton,VGK,pairing,5on5,18,752.0,166.0,0.67,0.52,0.59,7.15,0.72,0.48,1.71,0.22,3.66,3.21,0.72,0.7,0.7,7.0,3.0,3.0,13.0,1.0,0.0,0.0,2.0,0.0,4.0,3.0,6.0,9.0,0.0,0.0,1.0,4.0,1.0,2.0,7.0,3.0,0.0,0.2,0.52,0.0,0.0,1.0,0.0,12.54,10.0,9.85,1.0,0.1,0.0,0.0,0.82,0.79,0.79,5.06,0.36,0.25,1.31,0.17,2.52,2.4,0.36,0.38,0.38,4.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,7.0,0.0,0.0,4.0,15.0,6.0,4.0,6.0,1.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,12.75,7.0,7.39,2.0,0.05,0.0,0.0,0.41,0.43,0.43
847596884781338481058,2021,Belzile-Evans-Ylonen,MTL,line,5on5,2,717.0,6.0,0.61,0.41,0.47,5.45,0.56,0.42,1.11,0.14,2.8,1.98,0.52,0.59,0.56,5.0,2.0,0.0,7.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,4.0,6.0,1.0,2.0,8.0,9.0,3.0,0.0,4.0,3.0,0.0,0.13,0.42,0.0,0.0,1.0,0.0,7.12,7.0,7.15,0.0,0.09,0.0,0.0,0.65,0.68,0.64,6.05,0.35,0.38,1.93,0.18,3.11,2.04,0.34,0.34,0.34,6.0,2.0,2.0,10.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0,6.0,8.0,1.0,2.0,9.0,10.0,3.0,2.0,7.0,1.0,0.0,0.18,0.17,0.0,0.0,0.0,0.0,10.6,8.0,8.16,1.0,0.08,0.0,0.0,0.43,0.43,0.42
847410284751588480011,2021,Perron-O'Reilly-Kostin,STL,line,5on5,7,1201.0,91.0,0.49,0.49,0.47,9.93,0.96,0.73,2.45,0.35,5.53,3.99,0.95,0.95,0.95,12.0,2.0,3.0,17.0,1.0,1.0,0.0,2.0,0.0,7.0,3.0,11.0,13.0,2.0,4.0,15.0,11.0,3.0,2.0,11.0,3.0,0.0,0.53,0.43,0.0,0.0,1.0,0.0,17.45,14.0,13.94,1.0,0.15,0.04,0.04,1.06,1.06,1.06,11.65,0.98,0.75,2.92,0.37,6.29,4.69,0.95,0.98,0.96,11.0,5.0,2.0,18.0,0.0,1.0,0.0,5.0,0.0,2.0,8.0,11.0,16.0,2.0,4.0,9.0,5.0,3.0,1.0,12.0,3.0,1.0,0.3,0.38,0.31,0.0,0.0,0.0,17.95,16.0,16.02,0.0,0.16,0.31,0.31,0.83,0.85,0.83
847354884764368477951,2021,Jaskin-Schmaltz-Kessel,ARI,line,5on5,3,1409.0,10.0,0.49,0.49,0.42,9.47,0.57,0.54,2.15,0.36,5.09,4.29,0.56,0.52,0.51,7.0,6.0,6.0,19.0,0.0,1.0,0.0,1.0,3.0,6.0,2.0,7.0,13.0,2.0,4.0,6.0,8.0,6.0,3.0,11.0,2.0,0.0,0.3,0.26,0.0,0.0,0.0,0.0,17.16,13.0,11.84,3.0,0.11,0.02,0.02,0.66,0.6,0.59,12.98,0.58,0.71,3.51,0.43,7.34,5.43,0.58,0.62,0.62,12.0,6.0,2.0,20.0,0.0,0.0,0.0,5.0,0.0,6.0,7.0,12.0,18.0,1.0,2.0,15.0,12.0,4.0,1.0,17.0,1.0,0.0,0.39,0.19,0.0,0.0,0.0,0.0,21.7,18.0,19.33,0.0,0.14,0.0,0.0,0.72,0.77,0.77
84808178480878,2021,Miller-Lundkvist,NYR,pairing,5on5,16,781.0,130.0,0.69,0.63,0.67,5.46,0.42,0.32,1.17,0.16,3.32,2.6,0.42,0.46,0.46,5.0,3.0,2.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,5.0,8.0,2.0,4.0,1.0,9.0,4.0,2.0,6.0,2.0,0.0,0.14,0.28,0.0,0.0,0.0,0.0,10.62,8.0,8.3,2.0,0.06,0.0,0.0,0.49,0.52,0.52,2.95,0.19,0.2,0.72,0.1,1.42,1.37,0.19,0.19,0.19,2.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,1.0,2.0,1.0,8.0,0.0,0.0,3.0,1.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,5.86,4.0,3.99,0.0,0.04,0.0,0.0,0.24,0.23,0.23
847795284799928482078,2021,Raymond-Rasmussen-Fabbri,DET,line,5on5,5,679.0,60.0,0.34,0.35,0.31,3.6,0.33,0.24,0.89,0.1,1.92,1.51,0.32,0.32,0.32,5.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,5.0,1.0,2.0,4.0,5.0,2.0,1.0,3.0,2.0,0.0,0.04,0.28,0.0,0.0,0.0,0.0,7.64,5.0,4.79,1.0,0.05,0.0,0.0,0.38,0.37,0.37,7.2,0.63,0.64,1.54,0.31,4.57,3.31,0.6,0.64,0.6,10.0,1.0,4.0,15.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,9.0,10.0,0.0,0.0,4.0,1.0,1.0,3.0,9.0,1.0,1.0,0.28,0.09,0.26,0.0,0.0,1.0,15.98,11.0,11.58,2.0,0.13,0.26,0.26,0.5,0.51,0.5
84793988480069,2021,Girard-Makar,COL,pairing,5on5,39,9800.0,201.0,0.63,0.55,0.57,104.79,9.03,7.23,24.67,3.32,57.56,42.18,8.74,9.15,8.85,102.0,42.0,49.0,193.0,12.0,11.0,0.0,20.0,4.0,42.0,55.0,90.0,132.0,7.0,17.0,89.0,55.0,16.0,23.0,109.0,26.0,9.0,3.44,3.11,2.48,7.0,3.0,2.0,196.76,144.0,146.81,10.0,1.5,2.44,2.44,8.09,8.22,8.03,79.34,5.41,5.01,19.87,2.52,44.76,32.42,5.18,5.43,5.19,79.0,31.0,45.0,155.0,9.0,3.0,0.0,16.0,3.0,30.0,49.0,70.0,101.0,17.0,45.0,89.0,47.0,25.0,16.0,88.0,18.0,4.0,2.35,2.12,0.94,6.0,2.0,1.0,153.41,110.0,109.52,12.0,1.03,0.68,0.68,5.76,5.79,5.71
847687384768788479419,2021,Girgensons-Jankowski-Murray,BUF,line,5on5,2,780.0,8.0,0.13,0.5,0.43,4.23,0.08,0.17,1.02,0.13,2.43,2.17,0.08,0.07,0.07,4.0,2.0,4.0,10.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,4.0,6.0,0.0,0.0,9.0,6.0,0.0,1.0,6.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,8.79,6.0,5.3,0.0,0.03,0.0,0.0,0.11,0.1,0.1,5.57,0.5,0.38,1.46,0.17,3.21,2.28,0.49,0.55,0.54,5.0,3.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,5.0,8.0,1.0,2.0,4.0,3.0,0.0,0.0,7.0,0.0,1.0,0.22,0.0,0.28,0.0,0.0,0.0,11.06,8.0,8.84,0.0,0.08,0.31,0.31,0.27,0.3,0.29
847662484782118479291,2021,Hunt-Rooney-Goodrow,NYR,line,5on5,7,1044.0,56.0,0.4,0.4,0.35,3.93,0.3,0.34,0.76,0.13,2.67,1.81,0.3,0.31,0.31,2.0,4.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,6.0,1.0,2.0,5.0,11.0,5.0,0.0,5.0,1.0,0.0,0.22,0.09,0.0,0.0,0.0,0.0,9.87,6.0,6.06,0.0,0.07,0.0,0.0,0.37,0.38,0.38,8.16,0.45,0.57,2.23,0.3,4.23,3.21,0.43,0.45,0.43,5.0,6.0,4.0,15.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,5.0,11.0,2.0,4.0,6.0,7.0,1.0,3.0,9.0,2.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,15.27,11.0,11.01,2.0,0.12,0.03,0.03,0.53,0.53,0.51
84757478482073,2021,Nemeth-Schneider,NYR,pairing,5on5,5,3874.0,15.0,0.23,0.33,0.33,18.91,1.1,1.1,4.75,0.62,10.97,8.46,1.09,1.12,1.12,17.0,10.0,11.0,38.0,1.0,0.0,0.0,6.0,0.0,9.0,11.0,16.0,26.0,1.0,2.0,23.0,47.0,8.0,7.0,23.0,4.0,0.0,0.64,0.46,0.0,0.0,1.0,0.0,38.23,27.0,27.36,5.0,0.22,0.0,0.0,1.32,1.35,1.35,38.71,3.71,2.79,9.48,1.4,21.06,15.56,3.52,3.76,3.58,42.0,12.0,24.0,78.0,4.0,8.0,2.0,7.0,0.0,21.0,14.0,38.0,50.0,4.0,8.0,31.0,39.0,6.0,16.0,38.0,12.0,4.0,1.12,1.58,1.01,0.0,2.0,2.0,79.18,54.0,54.62,6.0,0.58,1.46,1.46,2.83,2.89,2.85
847967584800148481560,2021,Moore-Vilardi-Kaliyev,LAK,line,5on5,2,712.0,6.0,0.7,0.63,0.71,9.04,0.53,0.54,2.19,0.25,4.74,3.77,0.52,0.55,0.55,10.0,2.0,3.0,15.0,0.0,1.0,0.0,1.0,2.0,2.0,6.0,10.0,12.0,3.0,6.0,3.0,0.0,0.0,2.0,10.0,2.0,0.0,0.19,0.33,0.0,0.0,0.0,0.0,15.46,12.0,12.36,1.0,0.11,0.18,0.18,0.46,0.48,0.48,3.46,0.22,0.22,0.8,0.11,2.15,1.5,0.22,0.23,0.23,2.0,3.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.0,0.0,9.0,6.0,0.0,2.0,4.0,1.0,0.0,0.08,0.14,0.0,0.0,1.0,0.0,8.94,5.0,4.96,1.0,0.04,0.0,0.0,0.27,0.27,0.27
847793084793838479390,2021,Katchouk-Bellemare-Raddysh,TBL,line,5on5,13,1962.0,101.0,0.76,0.6,0.63,15.61,1.3,1.09,3.44,0.48,9.39,6.31,1.23,1.3,1.24,15.0,7.0,4.0,26.0,0.0,0.0,0.0,2.0,1.0,7.0,12.0,15.0,22.0,0.0,0.0,13.0,20.0,1.0,1.0,16.0,5.0,1.0,0.44,0.58,0.27,0.0,0.0,0.0,25.39,22.0,21.51,1.0,0.22,0.0,0.27,1.25,1.23,1.19,9.07,0.4,0.47,2.06,0.28,5.4,4.39,0.4,0.4,0.4,7.0,6.0,4.0,17.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,7.0,13.0,0.0,0.0,10.0,20.0,1.0,1.0,12.0,1.0,0.0,0.31,0.09,0.0,0.0,0.0,0.0,17.25,13.0,13.27,1.0,0.09,0.0,0.0,0.49,0.5,0.5
847645684774078477493,2021,Huberdeau-Barkov-Duclair,FLA,line,5on5,16,3118.0,127.0,0.56,0.55,0.55,30.8,2.39,2.03,6.68,0.96,18.45,13.48,2.34,2.46,2.41,36.0,8.0,11.0,55.0,5.0,0.0,0.0,10.0,0.0,12.0,17.0,31.0,39.0,2.0,4.0,28.0,18.0,8.0,10.0,34.0,10.0,0.0,1.21,1.17,0.0,4.0,1.0,0.0,56.66,44.0,44.91,5.0,0.41,0.0,0.0,2.8,2.89,2.83,26.39,1.88,1.83,6.48,0.86,14.74,10.21,1.84,1.81,1.78,28.0,8.0,9.0,45.0,2.0,4.0,0.0,3.0,2.0,11.0,14.0,26.0,34.0,1.0,5.0,25.0,19.0,10.0,9.0,30.0,5.0,1.0,1.01,0.62,0.25,1.0,1.0,0.0,43.89,36.0,35.25,3.0,0.38,0.41,0.41,1.85,1.79,1.77
847060484758108478046,2021,Heinen-Carter-Rust,PIT,line,5on5,1,882.0,1.0,0.84,0.6,0.61,7.87,1.1,0.52,1.7,0.24,4.43,3.01,1.1,1.18,1.18,7.0,4.0,4.0,15.0,1.0,0.0,0.0,1.0,1.0,6.0,2.0,6.0,10.0,0.0,0.0,14.0,8.0,0.0,1.0,7.0,2.0,2.0,0.21,0.21,0.68,0.0,0.0,1.0,16.65,11.0,11.98,1.0,0.11,0.0,0.0,1.21,1.3,1.29,4.93,0.21,0.27,1.08,0.15,2.97,2.32,0.21,0.2,0.2,7.0,0.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,7.0,7.0,0.0,0.0,10.0,5.0,3.0,2.0,6.0,1.0,0.0,0.12,0.09,0.0,0.0,0.0,0.0,9.28,7.0,6.53,1.0,0.05,0.0,0.0,0.27,0.25,0.25
847179484793708481186,2021,Helm-Jost-O'Connor,COL,line,5on5,15,1671.0,152.0,0.53,0.57,0.57,12.17,0.68,0.74,3.05,0.39,7.03,5.11,0.68,0.7,0.7,16.0,1.0,6.0,23.0,1.0,0.0,0.0,6.0,0.0,4.0,6.0,15.0,16.0,7.0,17.0,8.0,10.0,6.0,1.0,14.0,3.0,0.0,0.33,0.34,0.0,0.0,1.0,0.0,23.34,17.0,17.34,0.0,0.15,0.0,0.0,0.83,0.85,0.85,9.25,0.59,0.55,2.27,0.28,5.33,3.98,0.58,0.58,0.57,12.0,1.0,4.0,17.0,0.0,1.0,0.0,4.0,0.0,3.0,5.0,12.0,13.0,5.0,13.0,20.0,17.0,3.0,4.0,12.0,0.0,1.0,0.38,0.0,0.21,0.0,0.0,0.0,16.71,13.0,12.75,4.0,0.11,0.21,0.21,0.49,0.48,0.48
84752088476875,2021,Dumoulin-Matheson,PIT,pairing,5on5,33,2805.0,258.0,0.62,0.53,0.61,30.69,2.58,1.98,7.5,1.0,16.16,12.78,2.45,2.61,2.48,34.0,8.0,7.0,49.0,3.0,3.0,1.0,6.0,2.0,13.0,15.0,31.0,39.0,0.0,0.0,16.0,23.0,4.0,6.0,33.0,7.0,2.0,0.9,0.93,0.75,1.0,1.0,1.0,49.27,42.0,42.2,6.0,0.41,0.51,1.01,1.98,1.98,1.96,18.77,1.58,1.34,3.75,0.59,11.18,8.54,1.54,1.63,1.58,20.0,7.0,17.0,44.0,0.0,2.0,0.0,3.0,1.0,8.0,13.0,20.0,27.0,3.0,6.0,18.0,22.0,4.0,4.0,18.0,9.0,0.0,0.55,1.03,0.0,0.0,0.0,0.0,45.11,27.0,27.78,1.0,0.28,0.26,0.26,1.6,1.65,1.6
847646884788568481617,2021,Garland-Miller-Podkolzin,VAN,line,5on5,12,1388.0,155.0,0.53,0.47,0.51,14.37,1.37,1.01,3.43,0.43,7.32,5.43,1.36,1.33,1.33,17.0,2.0,4.0,23.0,1.0,1.0,0.0,4.0,0.0,4.0,9.0,16.0,18.0,3.0,6.0,13.0,13.0,4.0,4.0,15.0,3.0,1.0,0.5,0.52,0.34,0.0,1.0,0.0,22.61,19.0,18.75,1.0,0.21,0.19,0.19,1.39,1.35,1.35,12.82,1.24,0.95,2.67,0.39,7.28,5.47,1.19,1.27,1.23,13.0,5.0,8.0,26.0,2.0,1.0,0.0,4.0,0.0,6.0,5.0,11.0,16.0,2.0,4.0,9.0,11.0,4.0,3.0,14.0,1.0,3.0,0.43,0.09,0.71,1.0,0.0,1.0,26.38,18.0,18.1,2.0,0.2,0.29,0.29,1.14,1.18,1.12
847740984779338477935,2021,Verhaeghe-Bennett-Reinhart,FLA,line,5on5,16,1604.0,159.0,0.35,0.54,0.46,8.72,0.53,0.5,1.93,0.27,4.93,3.85,0.53,0.55,0.55,6.0,6.0,8.0,20.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,5.0,11.0,2.0,4.0,14.0,5.0,3.0,5.0,10.0,2.0,0.0,0.28,0.25,0.0,1.0,0.0,0.0,20.44,12.0,12.43,1.0,0.1,0.0,0.0,0.63,0.66,0.66,10.31,0.99,0.7,2.28,0.33,5.38,4.31,0.99,0.96,0.96,12.0,2.0,3.0,17.0,0.0,0.0,0.0,6.0,0.0,2.0,6.0,12.0,14.0,1.0,2.0,8.0,18.0,4.0,1.0,7.0,7.0,0.0,0.3,0.69,0.0,0.0,0.0,0.0,16.2,14.0,13.55,1.0,0.14,0.0,0.0,1.13,1.1,1.1
84716778479398,2021,Girard-Johnson,COL,pairing,5on5,42,11050.0,241.0,0.44,0.46,0.45,77.6,5.33,4.83,18.5,2.44,44.48,33.42,5.22,5.39,5.28,84.0,25.0,45.0,154.0,4.0,3.0,1.0,24.0,4.0,33.0,41.0,80.0,105.0,14.0,28.0,65.0,63.0,27.0,18.0,89.0,18.0,2.0,2.57,2.08,0.68,3.0,0.0,1.0,160.41,109.0,113.27,9.0,0.99,0.72,0.72,5.6,5.7,5.65,97.18,6.89,6.25,24.36,3.27,54.38,39.86,6.78,6.84,6.73,99.0,36.0,45.0,180.0,5.0,6.0,0.0,32.0,3.0,42.0,47.0,94.0,130.0,13.0,26.0,90.0,70.0,25.0,22.0,107.0,26.0,2.0,2.99,3.4,0.49,2.0,2.0,1.0,174.93,135.0,131.69,13.0,1.29,0.81,0.81,7.37,7.33,7.23
84768928481059,2021,Perunovich-Parayko,STL,pairing,5on5,18,2967.0,106.0,0.47,0.47,0.52,21.57,1.4,1.33,4.74,0.66,12.47,9.4,1.35,1.43,1.38,22.0,8.0,6.0,36.0,2.0,0.0,0.0,5.0,0.0,9.0,14.0,20.0,28.0,1.0,2.0,26.0,11.0,4.0,5.0,26.0,4.0,0.0,0.87,0.53,0.0,1.0,1.0,0.0,36.35,30.0,29.96,4.0,0.27,0.0,0.0,1.67,1.7,1.64,19.93,1.57,1.31,4.38,0.6,11.51,8.63,1.56,1.59,1.59,18.0,10.0,12.0,40.0,2.0,0.0,0.0,5.0,2.0,10.0,9.0,16.0,26.0,1.0,2.0,22.0,17.0,10.0,1.0,21.0,5.0,2.0,0.66,0.49,0.42,1.0,0.0,1.0,40.46,28.0,28.3,1.0,0.27,0.0,0.0,1.84,1.87,1.86
847699484780758481528,2021,Bjork-Cozens-Hinostroza,BUF,line,5on5,11,614.0,114.0,0.13,0.33,0.25,2.38,0.07,0.08,0.56,0.08,1.02,1.18,0.07,0.08,0.08,2.0,1.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,7.23,3.0,3.11,0.0,0.02,0.0,0.0,0.09,0.09,0.09,6.81,0.51,0.47,1.59,0.19,3.62,2.63,0.51,0.51,0.51,3.0,6.0,5.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,7.0,0.0,0.0,2.0,4.0,5.0,1.0,7.0,2.0,0.0,0.26,0.26,0.0,1.0,1.0,0.0,14.08,9.0,9.02,0.0,0.1,0.0,0.0,0.61,0.61,0.61
848045984808138480821,2021,Suter-Veleno-Zadina,DET,line,5on5,9,1936.0,88.0,0.12,0.38,0.28,8.19,0.36,0.45,1.9,0.26,5.06,3.97,0.35,0.34,0.34,10.0,2.0,11.0,23.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,10.0,12.0,2.0,4.0,14.0,11.0,2.0,5.0,11.0,1.0,0.0,0.25,0.11,0.0,0.0,0.0,0.0,21.97,12.0,11.79,3.0,0.09,0.0,0.0,0.45,0.43,0.43,22.74,2.54,1.74,5.2,0.69,12.23,8.61,2.46,2.56,2.48,23.0,8.0,7.0,38.0,1.0,3.0,0.0,3.0,0.0,13.0,11.0,22.0,30.0,2.0,4.0,15.0,16.0,3.0,6.0,21.0,6.0,4.0,0.49,0.8,1.25,0.0,0.0,1.0,39.09,31.0,31.51,4.0,0.37,0.62,0.62,2.29,2.32,2.3
847688184803048482222,2021,Halbgewachs-Hertl-Barabanov,SJS,line,5on5,1,756.0,2.0,0.69,0.65,0.68,8.34,0.72,0.54,1.94,0.28,5.38,4.15,0.71,0.67,0.66,9.0,4.0,2.0,15.0,0.0,0.0,0.0,4.0,0.0,3.0,6.0,9.0,13.0,1.0,2.0,2.0,2.0,2.0,1.0,12.0,0.0,1.0,0.47,0.0,0.25,0.0,0.0,0.0,13.9,13.0,12.13,1.0,0.11,0.0,0.0,0.83,0.77,0.76,4.43,0.32,0.31,0.92,0.13,2.5,1.82,0.32,0.34,0.34,5.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,5.0,6.0,0.0,0.0,8.0,3.0,2.0,0.0,5.0,1.0,0.0,0.22,0.09,0.0,0.0,0.0,0.0,8.84,6.0,6.55,0.0,0.07,0.0,0.0,0.38,0.41,0.41
847062684768518477070,2021,Eriksson-Galchenyuk-O'Brien,ARI,line,5on5,5,2276.0,35.0,0.5,0.45,0.46,15.88,1.29,0.9,3.92,0.56,8.39,6.94,1.25,1.34,1.31,18.0,4.0,8.0,30.0,2.0,3.0,1.0,4.0,0.0,2.0,11.0,16.0,20.0,7.0,17.0,23.0,22.0,2.0,5.0,16.0,5.0,1.0,0.46,0.48,0.34,1.0,0.0,1.0,30.03,22.0,22.42,3.0,0.18,0.46,0.46,1.01,1.03,1.03,18.68,1.28,1.29,4.56,0.58,10.91,7.38,1.26,1.23,1.21,17.0,9.0,11.0,37.0,0.0,2.0,0.0,3.0,2.0,9.0,10.0,17.0,26.0,3.0,9.0,8.0,16.0,4.0,3.0,20.0,5.0,1.0,0.5,0.52,0.26,0.0,0.0,0.0,36.41,26.0,25.2,2.0,0.27,0.3,0.3,1.24,1.19,1.19
847398684745648476292,2021,Killorn-Stamkos-Palat,TBL,line,5on5,12,953.0,126.0,0.51,0.55,0.54,11.31,1.14,0.93,2.42,0.32,5.98,4.22,1.08,1.2,1.14,10.0,5.0,3.0,18.0,1.0,2.0,0.0,5.0,0.0,4.0,3.0,9.0,14.0,2.0,4.0,10.0,3.0,1.0,1.0,10.0,3.0,2.0,0.36,0.34,0.43,1.0,0.0,0.0,18.14,15.0,15.35,0.0,0.19,0.43,0.43,0.9,0.95,0.91,9.99,1.09,0.76,2.12,0.3,5.19,3.54,1.06,1.02,1.0,8.0,5.0,2.0,15.0,0.0,0.0,0.0,2.0,1.0,2.0,8.0,8.0,13.0,1.0,2.0,9.0,7.0,3.0,5.0,8.0,5.0,0.0,0.31,0.78,0.0,0.0,0.0,0.0,14.32,13.0,12.38,3.0,0.16,0.0,0.0,1.25,1.17,1.14
847079484784498480027,2021,Robertson-Pavelski-Hintz,DAL,line,5on5,37,23071.0,58.0,0.61,0.57,0.56,224.68,20.11,15.54,53.7,7.3,125.09,88.26,19.31,20.0,19.2,237.0,73.0,113.0,423.0,27.0,26.0,6.0,52.0,6.0,95.0,104.0,210.0,283.0,16.0,32.0,240.0,98.0,42.0,72.0,227.0,63.0,20.0,6.67,7.49,5.94,10.0,8.0,9.0,425.44,310.0,310.83,42.0,3.22,5.68,5.68,17.65,17.6,17.35,168.66,12.86,10.65,41.31,5.47,97.61,72.11,12.64,12.83,12.61,181.0,59.0,85.0,325.0,16.0,8.0,2.0,48.0,3.0,76.0,89.0,165.0,224.0,12.0,24.0,198.0,114.0,36.0,65.0,196.0,32.0,12.0,5.2,3.98,3.68,5.0,6.0,5.0,322.48,240.0,238.25,37.0,2.18,1.7,1.7,13.34,13.38,13.17
847740684784348479991,2021,Janmark-Leschyshyn-Kolesar,VGK,line,5on5,7,1779.0,40.0,0.29,0.39,0.41,10.4,0.85,0.79,2.63,0.38,6.01,4.34,0.84,0.85,0.84,11.0,4.0,5.0,20.0,1.0,1.0,0.0,1.0,1.0,6.0,5.0,10.0,14.0,3.0,6.0,8.0,11.0,2.0,6.0,12.0,3.0,0.0,0.42,0.43,0.0,0.0,1.0,0.0,20.4,15.0,15.29,2.0,0.16,0.03,0.03,0.98,0.99,0.98,16.85,2.03,1.14,3.35,0.47,8.07,6.94,1.82,2.08,1.86,18.0,4.0,9.0,31.0,1.0,2.0,1.0,2.0,0.0,7.0,10.0,17.0,21.0,5.0,10.0,13.0,13.0,4.0,4.0,14.0,6.0,2.0,0.51,0.82,0.69,0.0,0.0,1.0,32.13,22.0,22.58,3.0,0.24,0.69,0.69,1.58,1.61,1.52
847687184775008478856,2021,Pearson-Horvat-Garland,VAN,line,5on5,24,8009.0,155.0,0.49,0.51,0.53,78.97,4.8,4.77,19.18,2.55,43.75,33.95,4.69,5.0,4.88,83.0,26.0,24.0,133.0,8.0,4.0,0.0,21.0,6.0,34.0,36.0,75.0,101.0,12.0,24.0,100.0,46.0,10.0,20.0,91.0,17.0,1.0,2.45,2.03,0.32,3.0,5.0,0.0,136.09,109.0,111.46,14.0,0.98,0.6,0.6,5.18,5.39,5.31,69.57,5.07,4.43,16.89,2.19,39.78,28.65,4.75,4.98,4.67,75.0,22.0,31.0,128.0,5.0,5.0,0.0,21.0,2.0,30.0,34.0,70.0,92.0,14.0,28.0,77.0,45.0,17.0,13.0,74.0,18.0,5.0,1.83,1.94,1.29,2.0,3.0,0.0,127.89,97.0,97.62,7.0,0.91,1.23,1.23,4.75,4.68,4.55
